ANDAR,CORREDOR,SKU,PECAS
0,88,SKU_4,242
0,88,SKU_17064,1
0,88,SKU_17137,84
0,88,SKU_13293,121
0,88,SKU_17073,86
0,88,SKU_1395,3
0,88,SKU_17183,307
0,88,SKU_17112,1
0,88,SKU_19427,296
0,88,SKU_393,47
0,88,SKU_19520,235
0,88,SKU_19521,44
0,88,SKU_21546,5
0,88,SKU_13057,115
0,88,SKU_1388,46
0,88,SKU_615,4
0,88,SKU_2768,18
0,88,SKU_19255,67
0,89,SKU_20261,70
0,89,SKU_17904,120
0,89,SKU_103,69
0,89,SKU_13022,60
0,89,SKU_130,96
0,89,SKU_13155,35
0,89,SKU_19345,194
0,89,SKU_14062,180
0,89,SKU_392,42
0,89,SKU_13330,194
0,89,SKU_14008,113
0,89,SKU_13487,176
0,89,SKU_13427,101
0,89,SKU_20746,93
0,89,SKU_20685,129
0,89,SKU_20229,203
0,89,SKU_19300,2
0,89,SKU_21840,170
0,89,SKU_1008,208
0,89,SKU_320,160
0,89,SKU_301,85
0,89,SKU_21879,4
0,89,SKU_21880,39
0,89,SKU_2800,147
0,89,SKU_19719,9
0,89,SKU_17746,3
0,89,SKU_4049,153
0,89,SKU_2475,45
0,89,SKU_2479,216
0,89,SKU_19242,14
0,89,SKU_2446,38
0,89,SKU_22078,36
0,89,SKU_11128,9
0,89,SKU_2644,126
0,89,SKU_2646,40
0,89,SKU_17309,88
0,89,SKU_835,28
0,89,SKU_17766,222
0,89,SKU_844,40
0,89,SKU_17141,118
0,89,SKU_19254,55
0,89,SKU_328,52
0,89,SKU_4077,205
0,89,SKU_4078,298
0,89,SKU_4079,76
0,89,SKU_11210,42
0,89,SKU_19978,6
0,89,SKU_331,74
0,89,SKU_332,204
0,90,SKU_13064,692
0,90,SKU_17045,1
0,90,SKU_17047,135
0,90,SKU_17024,293
0,90,SKU_102,322
0,90,SKU_53,512
0,90,SKU_17137,53
0,90,SKU_17250,298
0,90,SKU_17264,64
0,90,SKU_17200,1
0,90,SKU_19427,280
0,90,SKU_393,72
0,90,SKU_13871,163
0,90,SKU_14008,1
0,90,SKU_3764,1
0,90,SKU_19520,372
0,90,SKU_19521,68
0,90,SKU_1388,293
0,90,SKU_704,1
0,90,SKU_7465,87
0,90,SKU_458,189
0,90,SKU_460,2
0,91,SKU_19214,3
0,91,SKU_17904,35
0,91,SKU_51,132
0,91,SKU_17070,28
0,91,SKU_121,48
0,91,SKU_19222,13
0,91,SKU_19375,88
0,91,SKU_13299,162
0,91,SKU_13651,65
0,91,SKU_14238,58
0,91,SKU_13427,38
0,91,SKU_13872,240
0,91,SKU_20746,168
0,91,SKU_20685,34
0,91,SKU_20229,169
0,91,SKU_17640,9
0,91,SKU_20852,19
0,91,SKU_21840,6
0,91,SKU_317,198
0,91,SKU_320,161
0,91,SKU_301,158
0,91,SKU_17258,107
0,91,SKU_285,93
0,91,SKU_3313,54
0,91,SKU_3914,228
0,91,SKU_1166,83
0,91,SKU_1227,241
0,91,SKU_2367,82
0,91,SKU_7875,70
0,91,SKU_958,56
0,91,SKU_1939,52
0,91,SKU_2442,155
0,91,SKU_1646,64
0,91,SKU_810,35
0,91,SKU_811,73
0,91,SKU_3394,77
0,91,SKU_2642,1
0,91,SKU_2721,57
0,91,SKU_17309,18
0,91,SKU_17628,191
0,91,SKU_835,55
0,91,SKU_16854,70
0,91,SKU_19780,109
0,91,SKU_16861,31
0,91,SKU_21104,16
0,91,SKU_15188,47
0,91,SKU_21024,46
0,91,SKU_21405,91
0,91,SKU_4078,151
0,91,SKU_4079,437
0,91,SKU_332,66
0,92,SKU_19214,1
0,92,SKU_13064,183
0,92,SKU_17047,81
0,92,SKU_17023,327
0,92,SKU_17024,175
0,92,SKU_17904,863
0,92,SKU_4,231
0,92,SKU_102,407
0,92,SKU_53,793
0,92,SKU_17073,96
0,92,SKU_17194,46
0,92,SKU_17250,44
0,92,SKU_190,4
0,92,SKU_17183,71
0,92,SKU_2706,1
0,92,SKU_393,130
0,92,SKU_13871,64
0,92,SKU_3747,207
0,92,SKU_19520,215
0,92,SKU_19521,51
0,92,SKU_458,140
0,93,SKU_19451,391
0,93,SKU_51,463
0,93,SKU_130,26
0,93,SKU_19345,333
0,93,SKU_1828,636
0,93,SKU_389,100
0,93,SKU_16957,104
0,93,SKU_13871,241
0,93,SKU_13080,142
0,93,SKU_4992,11
0,93,SKU_20685,214
0,93,SKU_1008,159
0,93,SKU_5019,7
0,93,SKU_5021,16
0,93,SKU_70,77
0,93,SKU_1591,43
0,93,SKU_3977,23
0,93,SKU_1512,69
0,93,SKU_320,300
0,93,SKU_17258,129
0,93,SKU_7431,26
0,93,SKU_2800,179
0,93,SKU_17383,102
0,93,SKU_1164,355
0,93,SKU_19847,67
0,93,SKU_1166,135
0,93,SKU_1227,57
0,93,SKU_2364,277
0,93,SKU_2366,61
0,93,SKU_2023,27
0,93,SKU_1939,46
0,93,SKU_2442,80
0,93,SKU_810,81
0,93,SKU_3394,8
0,93,SKU_2721,55
0,93,SKU_2722,133
0,93,SKU_14099,1
0,93,SKU_3442,30
0,93,SKU_19781,140
0,93,SKU_16861,61
0,93,SKU_847,87
0,93,SKU_205,107
0,93,SKU_207,140
0,93,SKU_17521,178
0,93,SKU_19256,31
0,93,SKU_19289,45
0,93,SKU_17840,40
0,93,SKU_17842,12
0,93,SKU_19321,20
0,93,SKU_4075,218
0,93,SKU_4077,232
0,93,SKU_4078,229
0,93,SKU_4079,368
0,94,SKU_19214,1
0,94,SKU_13064,62
0,94,SKU_17047,1
0,94,SKU_17022,35
0,94,SKU_17023,96
0,94,SKU_1311,1
0,94,SKU_17194,1
0,94,SKU_17248,11
0,94,SKU_17183,120
0,94,SKU_17112,861
0,94,SKU_17200,6
0,94,SKU_11,1
0,94,SKU_13871,89
0,94,SKU_16874,68
0,94,SKU_19520,698
0,94,SKU_19521,92
0,94,SKU_2963,1
0,94,SKU_7465,77
0,94,SKU_200,2
0,95,SKU_20384,2
0,95,SKU_52,55
0,95,SKU_13022,62
0,95,SKU_130,119
0,95,SKU_19346,81
0,95,SKU_1828,72
0,95,SKU_1175,74
0,95,SKU_19607,1
0,95,SKU_19222,54
0,95,SKU_20602,97
0,95,SKU_13893,49
0,95,SKU_422,216
0,95,SKU_21436,1
0,95,SKU_21118,45
0,95,SKU_13427,54
0,95,SKU_13079,42
0,95,SKU_13080,7
0,95,SKU_15346,134
0,95,SKU_15180,37
0,95,SKU_2987,55
0,95,SKU_20843,79
0,95,SKU_20746,43
0,95,SKU_20685,93
0,95,SKU_20229,97
0,95,SKU_17745,119
0,95,SKU_17537,111
0,95,SKU_17538,55
0,95,SKU_1132,11
0,95,SKU_1591,62
0,95,SKU_317,259
0,95,SKU_320,252
0,95,SKU_89,143
0,95,SKU_17258,34
0,95,SKU_7432,62
0,95,SKU_285,46
0,95,SKU_2800,191
0,95,SKU_3914,159
0,95,SKU_1166,75
0,95,SKU_4048,42
0,95,SKU_4049,72
0,95,SKU_4050,81
0,95,SKU_2365,101
0,95,SKU_2366,68
0,95,SKU_11082,6
0,95,SKU_4163,115
0,95,SKU_2024,44
0,95,SKU_2025,15
0,95,SKU_2441,50
0,95,SKU_2444,53
0,95,SKU_2235,143
0,95,SKU_2393,111
0,95,SKU_2445,197
0,95,SKU_2447,97
0,95,SKU_2448,294
0,95,SKU_9574,21
0,95,SKU_2721,1
0,95,SKU_2722,8
0,95,SKU_2723,30
0,95,SKU_9805,15
0,95,SKU_17305,2
0,95,SKU_17626,50
0,95,SKU_2058,64
0,95,SKU_19782,81
0,95,SKU_19234,132
0,95,SKU_9561,13
0,95,SKU_304,92
0,95,SKU_305,60
0,95,SKU_16861,251
0,95,SKU_17521,1
0,95,SKU_17479,34
0,95,SKU_17536,59
0,95,SKU_19259,80
0,95,SKU_19237,326
0,95,SKU_19289,11
0,95,SKU_4075,147
0,95,SKU_4079,286
0,95,SKU_11210,81
0,96,SKU_19214,1
0,96,SKU_13064,691
0,96,SKU_17023,154
0,96,SKU_17024,320
0,96,SKU_102,1
0,96,SKU_17137,9
0,96,SKU_13293,18
0,96,SKU_17248,60
0,96,SKU_17183,110
0,96,SKU_19427,219
0,96,SKU_20300,47
0,96,SKU_672,52
0,96,SKU_13871,335
0,96,SKU_611,119
0,96,SKU_686,1
0,97,SKU_20312,136
0,97,SKU_130,1246
0,97,SKU_1828,1071
0,97,SKU_20426,1
0,97,SKU_389,1
0,97,SKU_21919,120
0,97,SKU_21921,41
0,97,SKU_13636,81
0,97,SKU_14238,39
0,97,SKU_13427,16
0,97,SKU_13285,60
0,97,SKU_20746,290
0,97,SKU_20229,165
0,97,SKU_20847,34
0,97,SKU_20857,46
0,97,SKU_14095,72
0,97,SKU_3244,81
0,97,SKU_320,81
0,97,SKU_17258,67
0,97,SKU_17381,65
0,97,SKU_17747,53
0,97,SKU_19846,63
0,97,SKU_1166,157
0,97,SKU_4049,135
0,97,SKU_4163,124
0,97,SKU_958,1
0,97,SKU_2023,232
0,97,SKU_2024,146
0,97,SKU_1935,43
0,97,SKU_1937,92
0,97,SKU_2441,140
0,97,SKU_2442,55
0,97,SKU_2443,86
0,97,SKU_2394,13
0,97,SKU_2446,419
0,97,SKU_2447,188
0,97,SKU_2646,89
0,97,SKU_2721,208
0,97,SKU_2724,34
0,97,SKU_17626,23
0,97,SKU_17627,65
0,97,SKU_2058,27
0,97,SKU_240,30
0,97,SKU_16861,207
0,97,SKU_19237,19
0,97,SKU_857,22
0,97,SKU_4078,225
0,97,SKU_4079,77
0,97,SKU_11210,128
0,97,SKU_19269,178
0,98,SKU_241,1
0,98,SKU_13064,1
0,98,SKU_17023,291
0,98,SKU_17024,69
0,98,SKU_17025,1
0,98,SKU_17904,80
0,98,SKU_17073,18
0,98,SKU_17183,68
0,98,SKU_17264,1
0,98,SKU_20300,82
0,98,SKU_674,1
0,98,SKU_1683,1
0,98,SKU_15931,5
0,98,SKU_2812,1
0,98,SKU_1388,3
0,98,SKU_458,12
0,99,SKU_13042,203
0,99,SKU_20312,1
0,99,SKU_21822,32
0,99,SKU_20426,1
0,99,SKU_19375,86
0,99,SKU_13773,89
0,99,SKU_422,8
0,99,SKU_21921,50
0,99,SKU_21117,118
0,99,SKU_21118,5
0,99,SKU_15346,64
0,99,SKU_15180,77
0,99,SKU_13265,127
0,99,SKU_15477,77
0,99,SKU_2761,23
0,99,SKU_17361,70
0,99,SKU_17342,199
0,99,SKU_17505,116
0,99,SKU_17640,99
0,99,SKU_17537,61
0,99,SKU_17538,57
0,99,SKU_20851,4
0,99,SKU_319,62
0,99,SKU_301,66
0,99,SKU_1776,60
0,99,SKU_403,38
0,99,SKU_2800,125
0,99,SKU_1465,145
0,99,SKU_17382,149
0,99,SKU_1166,17
0,99,SKU_2367,107
0,99,SKU_7875,53
0,99,SKU_4163,56
0,99,SKU_2022,79
0,99,SKU_2023,24
0,99,SKU_2024,70
0,99,SKU_2447,148
0,99,SKU_2643,104
0,99,SKU_2060,59
0,99,SKU_16854,36
0,99,SKU_19782,9
0,99,SKU_17682,16
0,99,SKU_17311,171
0,99,SKU_17314,179
0,99,SKU_15187,19
0,99,SKU_328,55
0,99,SKU_4077,73
0,99,SKU_4079,77
0,99,SKU_20028,468
0,99,SKU_330,61
0,99,SKU_332,68
0,100,SKU_17047,74
0,100,SKU_17022,101
0,100,SKU_13070,1
0,100,SKU_17904,1
0,100,SKU_4,13
0,100,SKU_17066,1
0,100,SKU_17071,5
0,100,SKU_17073,89
0,100,SKU_17194,1
0,100,SKU_17109,92
0,100,SKU_17110,42
0,100,SKU_19427,211
0,100,SKU_19222,76
0,100,SKU_1611,1
0,100,SKU_15208,2
0,100,SKU_17116,1
0,100,SKU_13055,36
0,100,SKU_11116,11
0,101,SKU_20260,99
0,101,SKU_20261,9
0,101,SKU_19218,1
0,101,SKU_52,473
0,101,SKU_13022,50
0,101,SKU_17159,39
0,101,SKU_468,89
0,101,SKU_19573,44
0,101,SKU_13772,91
0,101,SKU_395,79
0,101,SKU_13871,35
0,101,SKU_21120,108
0,101,SKU_13487,97
0,101,SKU_719,52
0,101,SKU_13263,426
0,101,SKU_13286,273
0,101,SKU_15180,279
0,101,SKU_13265,210
0,101,SKU_15447,60
0,101,SKU_2987,36
0,101,SKU_17361,40
0,101,SKU_20664,36
0,101,SKU_20533,50
0,101,SKU_68,177
0,101,SKU_1129,16
0,101,SKU_1131,192
0,101,SKU_1200,169
0,101,SKU_320,183
0,101,SKU_301,49
0,101,SKU_13401,132
0,101,SKU_90,50
0,101,SKU_13115,22
0,101,SKU_403,1
0,101,SKU_2800,232
0,101,SKU_1225,39
0,101,SKU_457,105
0,101,SKU_4049,1
0,101,SKU_2442,18
0,101,SKU_2443,65
0,101,SKU_2445,395
0,101,SKU_4169,5
0,101,SKU_2722,48
0,101,SKU_2723,8
0,101,SKU_237,68
0,101,SKU_19235,422
0,101,SKU_9559,15
0,101,SKU_303,54
0,101,SKU_306,104
0,101,SKU_19669,73
0,101,SKU_21816,29
0,101,SKU_16858,178
0,101,SKU_17479,59
0,101,SKU_9071,22
0,101,SKU_855,61
0,101,SKU_856,427
0,101,SKU_857,118
0,101,SKU_19318,67
0,101,SKU_19319,12
0,101,SKU_328,54
0,101,SKU_4075,77
0,101,SKU_4079,71
0,101,SKU_20028,111
0,101,SKU_20029,53
0,101,SKU_19264,86
0,101,SKU_19265,62
0,102,SKU_17024,2
0,102,SKU_17036,2
0,102,SKU_17093,2
0,102,SKU_17177,1
0,102,SKU_17248,30
0,102,SKU_17110,75
0,102,SKU_17264,11
0,102,SKU_17200,48
0,102,SKU_1286,2
0,102,SKU_611,104
0,102,SKU_13836,132
0,102,SKU_11072,33
0,103,SKU_19451,2
0,103,SKU_19218,82
0,103,SKU_20384,2
0,103,SKU_52,56
0,103,SKU_103,36
0,103,SKU_462,60
0,103,SKU_20602,22
0,103,SKU_15931,4
0,103,SKU_13871,187
0,103,SKU_3764,1
0,103,SKU_13263,117
0,103,SKU_20847,4
0,103,SKU_17342,64
0,103,SKU_2046,48
0,103,SKU_3977,1
0,103,SKU_1511,45
0,103,SKU_1513,83
0,103,SKU_317,140
0,103,SKU_89,49
0,103,SKU_403,123
0,103,SKU_17746,29
0,103,SKU_19848,43
0,103,SKU_19849,9
0,103,SKU_19850,12
0,103,SKU_2394,73
0,103,SKU_2723,30
0,103,SKU_9802,43
0,103,SKU_10520,73
0,103,SKU_10521,21
0,103,SKU_10523,29
0,103,SKU_10524,71
0,103,SKU_4775,150
0,103,SKU_4776,601
0,103,SKU_17307,200
0,103,SKU_830,145
0,103,SKU_831,66
0,103,SKU_832,78
0,103,SKU_834,119
0,103,SKU_19782,38
0,103,SKU_19783,77
0,103,SKU_19786,49
0,103,SKU_19233,462
0,103,SKU_19669,71
0,103,SKU_19670,229
0,103,SKU_19256,27
0,103,SKU_19258,45
0,103,SKU_854,87
0,103,SKU_856,113
0,103,SKU_858,361
0,103,SKU_20919,39
0,103,SKU_20395,195
0,103,SKU_20396,122
0,103,SKU_4075,140
0,103,SKU_12755,71
0,103,SKU_12898,80
0,104,SKU_17048,530
0,104,SKU_17049,20
0,104,SKU_17050,153
0,104,SKU_19489,1
0,104,SKU_17023,264
0,104,SKU_17024,42
0,104,SKU_17904,86
0,104,SKU_17028,1
0,104,SKU_17136,51
0,104,SKU_17066,1
0,104,SKU_17067,1
0,104,SKU_1395,1
0,104,SKU_19772,32
0,104,SKU_17250,2
0,104,SKU_17183,60
0,104,SKU_17112,294
0,104,SKU_17200,76
0,104,SKU_20300,11
0,104,SKU_20351,89
0,104,SKU_15171,89
0,104,SKU_13871,1
0,104,SKU_2963,1
0,104,SKU_237,58
0,104,SKU_238,2
0,105,SKU_19489,229
0,105,SKU_13171,99
0,105,SKU_3,106
0,105,SKU_19423,117
0,105,SKU_19425,111
0,105,SKU_468,155
0,105,SKU_19537,115
0,105,SKU_19375,118
0,105,SKU_13920,323
0,105,SKU_13079,38
0,105,SKU_13082,169
0,105,SKU_15358,103
0,105,SKU_17640,38
0,105,SKU_20856,93
0,105,SKU_1007,193
0,105,SKU_1009,524
0,105,SKU_3246,7
0,105,SKU_1530,72
0,105,SKU_1513,39
0,105,SKU_89,141
0,105,SKU_90,50
0,105,SKU_2822,99
0,105,SKU_2800,394
0,105,SKU_7450,9
0,105,SKU_19849,14
0,105,SKU_2364,96
0,105,SKU_1938,197
0,105,SKU_1939,52
0,105,SKU_11128,4
0,105,SKU_4776,198
0,105,SKU_17310,77
0,105,SKU_212,66
0,105,SKU_213,37
0,105,SKU_831,78
0,105,SKU_832,148
0,105,SKU_833,36
0,105,SKU_836,92
0,105,SKU_16857,107
0,105,SKU_236,46
0,105,SKU_19233,145
0,105,SKU_302,104
0,105,SKU_305,264
0,105,SKU_13085,93
0,105,SKU_425,415
0,105,SKU_2773,8
0,105,SKU_222,8
0,105,SKU_223,19
0,105,SKU_20919,150
0,105,SKU_20395,20
0,105,SKU_4079,24
0,105,SKU_11207,39
0,105,SKU_11210,36
0,105,SKU_21597,29
0,105,SKU_21598,425
0,106,SKU_17047,2
0,106,SKU_17048,69
0,106,SKU_17049,122
0,106,SKU_17050,100
0,106,SKU_17024,353
0,106,SKU_17030,105
0,106,SKU_17136,116
0,106,SKU_19465,70
0,106,SKU_17109,7
0,106,SKU_17250,2
0,106,SKU_17184,66
0,106,SKU_17200,57
0,106,SKU_370,40
0,107,SKU_19489,1
0,107,SKU_19452,11
0,107,SKU_1028,203
0,107,SKU_13171,143
0,107,SKU_17085,100
0,107,SKU_3,370
0,107,SKU_462,170
0,107,SKU_13955,300
0,107,SKU_19574,37
0,107,SKU_603,140
0,107,SKU_13920,73
0,107,SKU_13079,42
0,107,SKU_15347,197
0,107,SKU_13265,107
0,107,SKU_2987,13
0,107,SKU_20847,119
0,107,SKU_20664,37
0,107,SKU_1007,50
0,107,SKU_1009,350
0,107,SKU_1058,296
0,107,SKU_2046,227
0,107,SKU_1129,46
0,107,SKU_1511,89
0,107,SKU_1513,94
0,107,SKU_317,193
0,107,SKU_319,78
0,107,SKU_320,86
0,107,SKU_301,131
0,107,SKU_2777,17
0,107,SKU_16961,30
0,107,SKU_403,619
0,107,SKU_1728,145
0,107,SKU_1163,208
0,107,SKU_2364,82
0,107,SKU_2365,135
0,107,SKU_2025,14
0,107,SKU_2447,249
0,107,SKU_808,102
0,107,SKU_809,148
0,107,SKU_2722,69
0,107,SKU_2723,128
0,107,SKU_2724,52
0,107,SKU_10516,2
0,107,SKU_17310,63
0,107,SKU_16855,51
0,107,SKU_16857,40
0,107,SKU_19784,47
0,107,SKU_19786,34
0,107,SKU_19235,220
0,107,SKU_302,438
0,107,SKU_303,107
0,107,SKU_304,149
0,107,SKU_2763,42
0,107,SKU_9564,19
0,107,SKU_9565,11
0,107,SKU_489,89
0,107,SKU_206,265
0,107,SKU_17479,139
0,107,SKU_1860,52
0,107,SKU_19319,37
0,107,SKU_19321,7
0,107,SKU_20000,111
0,107,SKU_924,113
0,107,SKU_4075,67
0,107,SKU_11207,47
0,107,SKU_19267,139
0,108,SKU_17047,78
0,108,SKU_17063,522
0,108,SKU_20384,1
0,108,SKU_17024,217
0,108,SKU_17136,270
0,108,SKU_17250,121
0,108,SKU_17112,483
0,108,SKU_17113,138
0,108,SKU_17200,200
0,108,SKU_164,1
0,108,SKU_19401,31
0,108,SKU_2812,2
0,108,SKU_611,293
0,108,SKU_403,3
0,108,SKU_199,11
0,108,SKU_11091,3
0,109,SKU_20261,13
0,109,SKU_19489,159
0,109,SKU_1028,106
0,109,SKU_13171,72
0,109,SKU_3,54
0,109,SKU_52,766
0,109,SKU_462,50
0,109,SKU_13128,46
0,109,SKU_13955,59
0,109,SKU_468,45
0,109,SKU_1175,51
0,109,SKU_19537,54
0,109,SKU_19375,42
0,109,SKU_1672,1
0,109,SKU_21919,191
0,109,SKU_395,326
0,109,SKU_13871,44
0,109,SKU_13487,346
0,109,SKU_13920,51
0,109,SKU_13636,243
0,109,SKU_13054,129
0,109,SKU_20847,40
0,109,SKU_17505,71
0,109,SKU_17538,22
0,109,SKU_20664,173
0,109,SKU_20856,242
0,109,SKU_2046,79
0,109,SKU_1511,176
0,109,SKU_319,137
0,109,SKU_320,86
0,109,SKU_301,117
0,109,SKU_230,11
0,109,SKU_231,10
0,109,SKU_1776,149
0,109,SKU_17746,37
0,109,SKU_1165,40
0,109,SKU_11067,1
0,109,SKU_4050,146
0,109,SKU_2447,316
0,109,SKU_9574,69
0,109,SKU_14077,2
0,109,SKU_10493,1
0,109,SKU_10484,37
0,109,SKU_10461,81
0,109,SKU_10516,15
0,109,SKU_4776,263
0,109,SKU_17303,1
0,109,SKU_828,50
0,109,SKU_16857,52
0,109,SKU_302,249
0,109,SKU_303,478
0,109,SKU_304,97
0,109,SKU_16858,151
0,109,SKU_17311,6
0,109,SKU_17312,88
0,109,SKU_15187,5
0,109,SKU_20396,384
0,109,SKU_19294,38
0,109,SKU_4075,77
0,109,SKU_11207,34
0,109,SKU_19272,65
0,110,SKU_17047,101
0,110,SKU_17048,78
0,110,SKU_17024,139
0,110,SKU_3,58
0,110,SKU_17030,54
0,110,SKU_17136,250
0,110,SKU_17068,43
0,110,SKU_19465,63
0,110,SKU_19344,37
0,110,SKU_19345,15
0,110,SKU_17248,29
0,110,SKU_17250,242
0,110,SKU_17112,54
0,110,SKU_17184,44
0,110,SKU_17200,26
0,110,SKU_19427,184
0,110,SKU_19401,98
0,110,SKU_20351,1
0,110,SKU_15171,3
0,110,SKU_2812,1
0,110,SKU_22072,1
0,110,SKU_3246,85
0,110,SKU_199,5
0,111,SKU_20261,14
0,111,SKU_19489,237
0,111,SKU_3,264
0,111,SKU_13022,136
0,111,SKU_130,130
0,111,SKU_19425,51
0,111,SKU_468,72
0,111,SKU_1175,52
0,111,SKU_20426,78
0,111,SKU_603,47
0,111,SKU_13773,62
0,111,SKU_395,249
0,111,SKU_13487,125
0,111,SKU_20847,40
0,111,SKU_17612,79
0,111,SKU_17640,284
0,111,SKU_20856,174
0,111,SKU_19756,137
0,111,SKU_5020,16
0,111,SKU_5022,8
0,111,SKU_41,46
0,111,SKU_1131,100
0,111,SKU_1513,2
0,111,SKU_301,151
0,111,SKU_228,21
0,111,SKU_1776,231
0,111,SKU_1777,43
0,111,SKU_7429,21
0,111,SKU_17746,97
0,111,SKU_1163,170
0,111,SKU_1165,67
0,111,SKU_4050,31
0,111,SKU_2364,24
0,111,SKU_2235,25
0,111,SKU_10512,9
0,111,SKU_10493,26
0,111,SKU_10484,34
0,111,SKU_10522,10
0,111,SKU_828,21
0,111,SKU_831,86
0,111,SKU_303,190
0,111,SKU_304,205
0,111,SKU_306,159
0,111,SKU_17479,4
0,111,SKU_21105,63
0,111,SKU_1859,8
0,111,SKU_17840,50
0,111,SKU_857,131
0,111,SKU_13019,17
0,111,SKU_20919,146
0,111,SKU_327,55
0,111,SKU_4075,151
0,112,SKU_19336,44
0,112,SKU_17048,230
0,112,SKU_17049,226
0,112,SKU_17022,101
0,112,SKU_17051,71
0,112,SKU_17023,24
0,112,SKU_17024,222
0,112,SKU_17904,94
0,112,SKU_13293,61
0,112,SKU_19465,46
0,112,SKU_17109,24
0,112,SKU_17041,142
0,112,SKU_17183,1
0,112,SKU_17112,30
0,112,SKU_17184,75
0,112,SKU_17113,139
0,112,SKU_17199,322
0,112,SKU_215,3
0,112,SKU_17869,1
0,112,SKU_442,62
0,112,SKU_19404,70
0,112,SKU_3747,22
0,112,SKU_17341,109
0,112,SKU_200,228
0,112,SKU_211,177
0,112,SKU_239,81
0,113,SKU_278,69
0,113,SKU_20260,81
0,113,SKU_19451,300
0,113,SKU_19452,1
0,113,SKU_19371,119
0,113,SKU_19425,28
0,113,SKU_19346,1
0,113,SKU_1175,7
0,113,SKU_20426,51
0,113,SKU_1673,230
0,113,SKU_395,79
0,113,SKU_610,1
0,113,SKU_13651,209
0,113,SKU_14278,53
0,113,SKU_2893,55
0,113,SKU_13263,73
0,113,SKU_13140,41
0,113,SKU_20843,201
0,113,SKU_17640,4
0,113,SKU_20533,32
0,113,SKU_20856,38
0,113,SKU_20857,47
0,113,SKU_19228,54
0,113,SKU_21842,120
0,113,SKU_1058,462
0,113,SKU_68,296
0,113,SKU_862,91
0,113,SKU_1132,40
0,113,SKU_1512,108
0,113,SKU_745,34
0,113,SKU_317,60
0,113,SKU_19552,54
0,113,SKU_17043,28
0,113,SKU_7433,44
0,113,SKU_13113,13
0,113,SKU_5185,105
0,113,SKU_5186,47
0,113,SKU_7487,1
0,113,SKU_17747,44
0,113,SKU_1163,130
0,113,SKU_1164,239
0,113,SKU_1165,217
0,113,SKU_1166,41
0,113,SKU_1224,41
0,113,SKU_2365,225
0,113,SKU_9574,25
0,113,SKU_9575,73
0,113,SKU_9577,40
0,113,SKU_2720,2
0,113,SKU_2725,15
0,113,SKU_9801,22
0,113,SKU_4776,205
0,113,SKU_16854,56
0,113,SKU_19231,219
0,113,SKU_302,286
0,113,SKU_303,559
0,113,SKU_21102,178
0,113,SKU_19308,37
0,113,SKU_19310,41
0,113,SKU_3596,119
0,113,SKU_3597,75
0,113,SKU_855,138
0,113,SKU_857,200
0,113,SKU_7350,8
0,113,SKU_20252,147
0,113,SKU_20723,51
0,113,SKU_328,157
0,113,SKU_4076,64
0,113,SKU_766,67
0,113,SKU_768,156
0,113,SKU_769,89
0,113,SKU_2807,32
0,114,SKU_17049,568
0,114,SKU_17051,2
0,114,SKU_17062,113
0,114,SKU_17063,6
0,114,SKU_20221,38
0,114,SKU_17904,161
0,114,SKU_19368,1
0,114,SKU_19459,214
0,114,SKU_17147,4
0,114,SKU_17067,49
0,114,SKU_17954,69
0,114,SKU_19465,19
0,114,SKU_17248,20
0,114,SKU_17041,349
0,114,SKU_17250,43
0,114,SKU_17807,436
0,114,SKU_17184,222
0,114,SKU_17113,686
0,114,SKU_17199,1
0,114,SKU_670,60
0,114,SKU_16875,2
0,114,SKU_126,96
0,114,SKU_460,69
0,114,SKU_239,68
0,115,SKU_241,2
0,115,SKU_19451,168
0,115,SKU_19452,108
0,115,SKU_1028,114
0,115,SKU_52,303
0,115,SKU_13030,65
0,115,SKU_13646,16
0,115,SKU_14062,18
0,115,SKU_20426,23
0,115,SKU_1565,137
0,115,SKU_2698,13
0,115,SKU_2707,6
0,115,SKU_2708,23
0,115,SKU_1669,88
0,115,SKU_1671,100
0,115,SKU_13893,24
0,115,SKU_1409,84
0,115,SKU_21918,60
0,115,SKU_21921,94
0,115,SKU_194,1
0,115,SKU_2688,2
0,115,SKU_21119,111
0,115,SKU_13299,188
0,115,SKU_14278,92
0,115,SKU_13928,191
0,115,SKU_13079,18
0,115,SKU_2897,88
0,115,SKU_150,84
0,115,SKU_717,89
0,115,SKU_719,118
0,115,SKU_4996,13
0,115,SKU_20843,1
0,115,SKU_17538,35
0,115,SKU_20533,654
0,115,SKU_20584,64
0,115,SKU_20856,153
0,115,SKU_20857,216
0,115,SKU_19228,273
0,115,SKU_1058,197
0,115,SKU_862,45
0,115,SKU_1417,38
0,115,SKU_3977,14
0,115,SKU_21882,43
0,115,SKU_17044,32
0,115,SKU_17258,70
0,115,SKU_19304,23
0,115,SKU_19305,14
0,115,SKU_17747,205
0,115,SKU_1867,46
0,115,SKU_9568,49
0,115,SKU_1166,74
0,115,SKU_1225,152
0,115,SKU_947,12
0,115,SKU_2022,117
0,115,SKU_2023,9
0,115,SKU_2025,127
0,115,SKU_11129,5
0,115,SKU_14077,81
0,115,SKU_14099,86
0,115,SKU_4775,240
0,115,SKU_4776,157
0,115,SKU_17626,31
0,115,SKU_2059,66
0,115,SKU_19786,30
0,115,SKU_19787,101
0,115,SKU_19231,203
0,115,SKU_19232,33
0,115,SKU_302,5
