sku,floor,corridor,stock_available,stock_used,stock_remaining
SKU_17954,0,62,18,0,18
SKU_17954,0,52,7,0,7
SKU_17954,0,60,1,0,1
SKU_17954,0,146,1,0,1
SKU_13032,0,37,31,3,28
SKU_13243,0,37,60,9,51
SKU_13243,0,81,35,0,35
SKU_13244,0,83,50,10,40
SKU_13244,0,37,47,0,47
SKU_19226,0,45,160,41,119
SKU_19226,0,47,125,0,125
SKU_19226,0,37,93,0,93
SKU_19226,0,41,1,0,1
SKU_67,0,37,383,55,328
SKU_67,0,39,25,0,25
SKU_1780,0,139,193,71,122
SKU_1780,0,143,105,0,105
SKU_1780,0,37,102,0,102
SKU_1780,0,123,38,0,38
SKU_1780,0,125,36,0,36
SKU_1780,0,129,12,0,12
SKU_1780,0,161,1,0,1
SKU_1780,0,163,1,0,1
SKU_11114,0,37,6,4,2
SKU_19645,0,37,107,12,95
SKU_19645,0,43,21,0,21
SKU_17250,1,165,460,8,452
SKU_17250,0,90,298,0,298
SKU_17250,0,110,242,0,242
SKU_17250,0,80,208,0,208
SKU_17250,1,167,144,0,144
SKU_17250,0,108,121,0,121
SKU_17250,0,130,96,0,96
SKU_17250,0,122,60,0,60
SKU_17250,0,138,46,0,46
SKU_17250,0,92,44,0,44
SKU_17250,0,114,43,0,43
SKU_17250,0,146,34,0,34
SKU_17250,0,104,2,0,2
SKU_17250,0,106,2,0,2
SKU_17250,1,148,2,0,2
SKU_17250,0,38,1,0,1
SKU_17250,0,82,1,0,1
SKU_17250,0,160,1,0,1
SKU_17032,0,41,179,15,164
SKU_17032,0,47,62,0,62
SKU_17032,0,45,54,0,54
SKU_17032,0,39,28,0,28
SKU_17032,0,43,16,0,16
SKU_17032,0,126,1,0,1
SKU_115,0,39,39,2,37
SKU_4969,0,39,3,1,2
SKU_21840,0,89,170,50,120
SKU_21840,0,79,96,0,96
SKU_21840,0,39,60,0,60
SKU_21840,0,41,60,0,60
SKU_21840,0,91,6,0,6
SKU_65,0,39,105,15,90
SKU_66,0,39,178,31,147
SKU_66,0,41,39,0,39
SKU_3134,0,51,37,12,25
SKU_3134,0,49,28,0,28
SKU_3134,0,39,21,0,21
SKU_99,0,49,321,73,248
SKU_99,0,39,55,0,55
SKU_99,0,41,40,0,40
SKU_13010,0,61,139,27,112
SKU_13010,0,39,43,0,43
SKU_3457,0,39,75,9,66
SKU_3457,0,41,24,0,24
SKU_10288,0,47,83,9,74
SKU_10288,0,43,53,0,53
SKU_10288,0,39,31,0,31
SKU_20029,0,39,414,95,319
SKU_20029,0,49,150,0,150
SKU_20029,0,41,94,0,94
SKU_20029,0,101,53,0,53
SKU_20029,0,51,43,0,43
SKU_17130,0,42,225,3,222
SKU_17130,0,46,159,0,159
SKU_17130,0,40,144,0,144
SKU_17130,0,84,24,0,24
SKU_17130,0,44,11,0,11
SKU_17130,0,126,11,0,11
SKU_17130,0,156,7,0,7
SKU_17130,1,30,6,0,6
SKU_17130,0,66,1,0,1
SKU_17130,0,68,1,0,1
SKU_17130,0,70,1,0,1
SKU_17130,0,160,1,0,1
SKU_19341,1,45,420,5,415
SKU_19341,0,148,108,0,108
SKU_19341,1,41,68,0,68
SKU_19341,0,40,1,0,1
SKU_19341,0,142,1,0,1
SKU_19343,2,77,222,2,220
SKU_19343,2,69,141,0,141
SKU_19343,2,133,103,0,103
SKU_19343,2,65,64,0,64
SKU_19343,2,75,54,0,54
SKU_19343,2,91,37,0,37
SKU_19343,2,143,29,0,29
SKU_19343,2,137,23,0,23
SKU_19343,0,40,1,0,1
SKU_19343,0,50,1,0,1
SKU_19343,0,84,1,0,1
SKU_19343,2,79,1,0,1
SKU_19983,0,40,81,5,76
SKU_19983,0,68,38,0,38
SKU_1281,0,40,90,4,86
SKU_1281,0,42,47,0,47
SKU_1281,0,46,2,0,2
SKU_1611,0,40,1150,1,1149
SKU_1611,0,54,530,0,530
SKU_1611,1,140,394,0,394
SKU_1611,0,44,234,0,234
SKU_1611,1,138,100,0,100
SKU_1611,0,42,15,0,15
SKU_1611,0,100,1,0,1
SKU_19378,0,40,163,22,141
SKU_19378,0,46,4,0,4
SKU_19378,1,148,3,0,3
SKU_299,0,41,108,58,50
SKU_299,0,43,49,0,49
SKU_299,0,45,41,0,41
SKU_4829,0,41,2,1,1
SKU_17361,0,47,201,42,159
SKU_17361,0,99,70,0,70
SKU_17361,0,41,54,0,54
SKU_17361,0,101,40,0,40
SKU_17361,0,69,38,0,38
SKU_17745,0,95,119,19,100
SKU_17745,0,41,77,0,77
SKU_17745,0,47,6,0,6
SKU_17612,0,41,101,22,79
SKU_17612,0,111,79,0,79
SKU_17612,0,121,15,0,15
SKU_738,0,41,55,17,38
SKU_19721,0,41,55,8,47
SKU_958,0,87,112,18,94
SKU_958,0,91,56,0,56
SKU_958,0,41,20,0,20
SKU_958,0,97,1,0,1
SKU_958,0,125,1,0,1
SKU_802,0,43,507,75,432
SKU_802,0,41,60,0,60
SKU_10043,0,41,28,4,24
SKU_5388,0,41,43,8,35
SKU_19279,0,41,17,5,12
SKU_19279,0,163,1,0,1
SKU_3535,0,47,211,26,185
SKU_3535,0,41,37,0,37
SKU_3548,0,45,60,15,45
SKU_3548,0,47,45,0,45
SKU_3548,0,41,36,0,36
SKU_3548,0,165,2,0,2
SKU_10289,0,47,153,16,137
SKU_10289,0,41,72,0,72
SKU_10289,0,43,68,0,68
SKU_17034,0,42,169,5,164
SKU_17034,0,62,25,0,25
SKU_19433,0,42,168,7,161
SKU_19433,0,62,39,0,39
SKU_19433,0,50,34,0,34
SKU_17781,0,42,136,16,120
SKU_17781,0,58,105,0,105
SKU_17781,0,46,58,0,58
SKU_17781,0,56,52,0,52
SKU_17781,0,162,4,0,4
SKU_16956,0,44,87,4,83
SKU_16956,0,42,41,0,41
SKU_16956,0,48,5,0,5
SKU_16956,0,58,1,0,1
SKU_18037,0,141,59,18,41
SKU_18037,0,143,59,0,59
SKU_18037,0,157,55,0,55
SKU_18037,0,147,52,0,52
SKU_18037,0,43,4,0,4
SKU_2632,0,69,321,321,0
SKU_2632,0,65,198,197,1
SKU_2632,0,63,113,113,0
SKU_2632,0,139,110,8,102
SKU_2632,0,123,98,0,98
SKU_2632,0,131,93,0,93
SKU_2632,0,61,92,0,92
SKU_2632,0,137,92,0,92
SKU_2632,0,55,86,0,86
SKU_2632,0,71,64,0,64
SKU_2632,0,59,61,0,61
SKU_2632,0,57,53,0,53
SKU_2632,0,43,20,0,20
SKU_740,0,47,126,46,80
SKU_740,0,43,119,0,119
SKU_740,0,51,36,0,36
SKU_19550,0,43,38,4,34
SKU_2848,0,43,198,2,196
SKU_9206,0,43,2,1,1
SKU_9206,2,129,1,0,1
SKU_17501,0,43,84,17,67
SKU_17501,0,75,61,0,61
SKU_10410,0,43,23,1,22
SKU_19261,0,43,77,7,70
SKU_16958,0,44,64,2,62
SKU_16874,0,94,68,25,43
SKU_16874,0,44,32,0,32
SKU_195,0,44,47,7,40
SKU_20295,0,138,201,2,199
SKU_20295,0,128,86,0,86
SKU_20295,0,45,55,0,55
SKU_20295,0,148,45,0,45
SKU_20295,0,142,42,0,42
SKU_20295,0,134,2,0,2
SKU_296,0,45,45,22,23
SKU_296,0,49,25,0,25
SKU_4995,0,45,12,1,11
SKU_2987,0,95,55,1,54
SKU_2987,0,101,36,0,36
SKU_2987,0,107,13,0,13
SKU_2987,0,119,10,0,10
SKU_2987,0,45,1,0,1
SKU_2827,0,45,277,38,239
SKU_586,0,45,130,56,74
SKU_586,0,65,74,0,74
SKU_586,0,55,72,0,72
SKU_586,0,61,72,0,72
SKU_586,0,69,54,0,54
SKU_2539,0,45,73,35,38
SKU_2539,0,59,69,0,69
SKU_2539,0,51,64,0,64
SKU_2542,0,45,366,118,248
SKU_2542,0,55,179,0,179
SKU_2542,0,51,170,0,170
SKU_2542,0,159,1,0,1
SKU_2543,0,51,137,44,93
SKU_2543,0,45,65,0,65
SKU_2543,0,59,61,0,61
SKU_2543,0,57,1,0,1
SKU_3282,0,61,187,67,120
SKU_3282,0,59,130,0,130
SKU_3282,0,45,72,0,72
SKU_3282,0,63,12,0,12
SKU_11076,0,45,14,1,13
SKU_2056,0,45,117,22,95
SKU_2056,0,47,107,0,107
SKU_2057,0,47,255,27,228
SKU_2057,0,45,93,0,93
SKU_2057,0,49,18,0,18
SKU_2057,0,159,1,0,1
SKU_19311,0,45,24,3,21
SKU_19311,0,125,13,0,13
SKU_851,0,117,95,16,79
SKU_851,0,45,69,0,69
SKU_22,2,165,336,8,328
SKU_22,2,107,104,0,104
SKU_22,2,103,98,0,98
SKU_22,2,111,93,0,93
SKU_22,2,101,88,0,88
SKU_22,2,117,82,0,82
SKU_22,2,109,71,0,71
SKU_22,2,153,66,0,66
SKU_22,2,163,65,0,65
SKU_22,2,167,58,0,58
SKU_22,2,168,58,0,58
SKU_22,2,113,50,0,50
SKU_22,2,169,47,0,47
SKU_22,2,127,45,0,45
SKU_22,2,161,38,0,38
SKU_22,0,154,5,0,5
SKU_22,2,93,4,0,4
SKU_22,0,46,2,0,2
SKU_22,2,97,1,0,1
SKU_17183,0,62,851,2,849
SKU_17183,0,54,548,0,548
SKU_17183,0,68,339,0,339
SKU_17183,0,88,307,0,307
SKU_17183,0,72,276,0,276
SKU_17183,0,56,243,0,243
SKU_17183,0,64,193,0,193
SKU_17183,0,70,150,0,150
SKU_17183,0,66,135,0,135
SKU_17183,0,94,120,0,120
SKU_17183,0,96,110,0,110
SKU_17183,0,60,96,0,96
SKU_17183,0,92,71,0,71
SKU_17183,0,98,68,0,68
SKU_17183,0,104,60,0,60
SKU_17183,0,50,20,0,20
SKU_17183,0,46,19,0,19
SKU_17183,0,74,12,0,12
SKU_17183,1,12,11,0,11
SKU_17183,0,142,2,0,2
SKU_17183,0,112,1,0,1
SKU_17183,0,128,1,0,1
SKU_17183,0,136,1,0,1
SKU_17183,0,156,1,0,1
SKU_17183,1,64,1,0,1
SKU_4972,0,46,1,1,0
SKU_19227,0,46,324,43,281
SKU_19227,0,54,189,0,189
SKU_19227,0,56,3,0,3
SKU_20384,0,139,176,1,175
SKU_20384,0,137,97,0,97
SKU_20384,0,47,7,0,7
SKU_20384,0,120,4,0,4
SKU_20384,0,51,2,0,2
SKU_20384,0,95,2,0,2
SKU_20384,0,103,2,0,2
SKU_20384,2,158,2,0,2
SKU_20384,0,55,1,0,1
SKU_20384,0,68,1,0,1
SKU_20384,0,71,1,0,1
SKU_20384,0,75,1,0,1
SKU_20384,0,108,1,0,1
SKU_20384,1,52,1,0,1
SKU_20384,2,162,1,0,1
SKU_300,0,47,62,27,35
SKU_300,0,87,38,0,38
SKU_13892,0,127,162,24,138
SKU_13892,0,123,126,0,126
SKU_13892,0,47,28,0,28
SKU_13892,0,159,2,0,2
SKU_13893,0,47,73,14,59
SKU_13893,0,95,49,0,49
SKU_13893,0,115,24,0,24
SKU_4976,0,47,1,1,0
SKU_4976,0,49,1,1,0
SKU_4976,0,55,1,1,0
SKU_17538,0,47,95,50,45
SKU_17538,0,73,88,0,88
SKU_17538,0,99,57,0,57
SKU_17538,0,95,55,0,55
SKU_17538,0,69,50,0,50
SKU_17538,0,83,50,0,50
SKU_17538,0,77,44,0,44
SKU_17538,0,115,35,0,35
SKU_17538,0,109,22,0,22
SKU_788,0,47,256,51,205
SKU_788,0,53,43,0,43
SKU_818,0,47,181,30,151
SKU_818,0,51,56,0,56
SKU_2058,0,47,113,16,97
SKU_2058,0,95,64,0,64
SKU_2058,0,97,27,0,27
SKU_2060,0,99,59,11,48
SKU_2060,0,73,53,0,53
SKU_2060,0,47,34,0,34
SKU_2060,0,165,1,0,1
SKU_17768,0,67,159,46,113
SKU_17768,0,53,65,0,65
SKU_17768,0,47,64,0,64
SKU_17768,0,65,59,0,59
SKU_19642,0,49,295,38,257
SKU_19642,0,47,113,0,113
SKU_3613,0,47,50,3,47
SKU_17276,0,49,34,10,24
SKU_17276,0,63,32,0,32
SKU_17276,0,77,2,0,2
SKU_19644,0,49,284,25,259
SKU_13348,0,57,150,20,130
SKU_13348,2,21,2,0,2
SKU_13348,0,51,1,0,1
SKU_19471,0,51,86,1,85
SKU_19471,0,55,65,0,65
SKU_1545,0,55,84,4,80
SKU_1545,0,51,8,0,8
SKU_712,0,51,62,14,48
SKU_712,0,59,3,0,3
SKU_19725,0,51,35,4,31
SKU_2825,0,51,77,15,62
SKU_2825,0,57,8,0,8
SKU_2825,0,163,1,0,1
SKU_2826,0,51,165,21,144
SKU_2541,0,69,765,180,585
SKU_2541,0,71,223,0,223
SKU_2541,0,51,71,0,71
SKU_3286,0,59,193,41,152
SKU_3286,0,51,20,0,20
SKU_799,0,57,58,20,38
SKU_799,0,53,55,0,55
SKU_799,0,51,50,0,50
SKU_816,0,51,292,51,241
SKU_816,0,53,64,0,64
SKU_816,0,55,62,0,62
SKU_816,0,57,7,0,7
SKU_5339,0,53,147,28,119
SKU_5339,0,51,87,0,87
SKU_17767,0,59,206,57,149
SKU_17767,0,51,131,0,131
SKU_17767,0,63,65,0,65
SKU_17767,0,67,8,0,8
SKU_17534,0,51,80,14,66
SKU_17534,0,59,18,0,18
SKU_19293,0,51,60,3,57
SKU_17023,0,88,789,6,783
SKU_17023,0,72,720,0,720
SKU_17023,0,142,706,0,706
SKU_17023,0,158,667,0,667
SKU_17023,0,148,631,0,631
SKU_17023,0,134,551,0,551
SKU_17023,0,64,511,0,511
SKU_17023,0,146,471,0,471
SKU_17023,0,140,441,0,441
SKU_17023,0,62,380,0,380
SKU_17023,0,154,361,0,361
SKU_17023,0,156,358,0,358
SKU_17023,0,132,332,0,332
SKU_17023,0,92,327,0,327
SKU_17023,0,80,297,0,297
SKU_17023,0,98,291,0,291
SKU_17023,0,126,283,0,283
SKU_17023,0,104,264,0,264
SKU_17023,0,136,248,0,248
SKU_17023,0,150,248,0,248
SKU_17023,0,130,227,0,227
SKU_17023,0,68,160,0,160
SKU_17023,0,96,154,0,154
SKU_17023,0,86,138,0,138
SKU_17023,0,58,119,0,119
SKU_17023,0,56,111,0,111
SKU_17023,0,76,110,0,110
SKU_17023,0,66,106,0,106
SKU_17023,0,144,101,0,101
SKU_17023,0,94,96,0,96
SKU_17023,0,138,95,0,95
SKU_17023,0,52,80,0,80
SKU_17023,0,54,60,0,60
SKU_17023,0,60,59,0,59
SKU_17023,0,74,50,0,50
SKU_17023,0,112,24,0,24
SKU_17023,0,118,19,0,19
SKU_17023,0,82,1,0,1
SKU_187,2,27,786,6,780
SKU_187,2,23,354,0,354
SKU_187,2,21,217,0,217
SKU_187,2,17,55,0,55
SKU_187,0,54,14,0,14
SKU_187,2,88,7,0,7
SKU_187,0,52,6,0,6
SKU_187,0,138,1,0,1
SKU_187,1,148,1,0,1
SKU_187,1,162,1,0,1
SKU_187,2,13,1,0,1
SKU_158,0,52,2,1,1
SKU_530,0,52,3,2,1
SKU_530,1,89,1,0,1
SKU_530,2,83,1,0,1
SKU_530,2,95,1,0,1
SKU_21541,0,52,1,1,0
SKU_19449,0,53,8,1,7
SKU_19416,2,127,250,2,248
SKU_19416,2,125,232,0,232
SKU_19416,0,57,205,0,205
SKU_19416,0,59,119,0,119
SKU_19416,2,129,101,0,101
SKU_19416,0,55,91,0,91
SKU_19416,0,53,80,0,80
SKU_19416,2,133,49,0,49
SKU_19416,0,61,9,0,9
SKU_13037,0,61,291,80,211
SKU_13037,0,63,37,0,37
SKU_13037,0,53,14,0,14
SKU_21841,0,59,89,25,64
SKU_21841,0,61,66,0,66
SKU_21841,0,63,26,0,26
SKU_21841,0,53,19,0,19
SKU_3140,0,55,71,16,55
SKU_3140,0,59,23,0,23
SKU_3140,0,53,17,0,17
SKU_96,0,53,127,24,103
SKU_787,0,61,66,32,34
SKU_787,0,57,65,0,65
SKU_787,0,53,48,0,48
SKU_815,0,53,347,41,306
SKU_815,0,59,67,0,67
SKU_5320,0,53,224,20,204
SKU_5320,0,57,33,0,33
SKU_5320,0,61,8,0,8
SKU_5340,0,61,132,18,114
SKU_5340,0,53,64,0,64
SKU_5342,0,53,89,9,80
SKU_410,0,53,84,14,70
SKU_835,0,87,62,14,48
SKU_835,0,53,56,0,56
SKU_835,0,91,55,0,55
SKU_835,0,89,28,0,28
SKU_837,0,61,243,37,206
SKU_837,0,53,58,0,58
SKU_3487,0,145,84,31,53
SKU_3487,0,53,82,0,82
SKU_3487,0,125,58,0,58
SKU_3487,0,123,18,0,18
SKU_3487,0,165,1,0,1
SKU_19671,0,53,253,21,232
SKU_19672,0,53,61,17,44
SKU_18632,0,53,60,3,57
SKU_18632,0,55,3,0,3
SKU_19280,0,53,77,7,70
SKU_19640,0,69,268,32,236
SKU_19640,0,53,98,0,98
SKU_2809,0,53,65,4,61
SKU_2809,0,77,15,0,15
SKU_20197,0,53,18,5,13
SKU_19372,0,70,37,2,35
SKU_19372,0,54,1,0,1
SKU_17210,0,54,84,20,64
SKU_17210,0,66,28,0,28
SKU_17210,0,60,5,0,5
SKU_17210,0,122,2,0,2
SKU_17070,0,91,28,3,25
SKU_17070,0,55,21,0,21
SKU_17070,0,132,1,0,1
SKU_246,0,63,174,2,172
SKU_246,0,61,102,0,102
SKU_246,0,73,58,0,58
SKU_246,0,55,26,0,26
SKU_20426,0,111,78,2,76
SKU_20426,0,113,51,0,51
SKU_20426,0,57,46,0,46
SKU_20426,0,115,23,0,23
SKU_20426,0,55,4,0,4
SKU_20426,0,68,1,0,1
SKU_20426,0,97,1,0,1
SKU_20426,0,99,1,0,1
SKU_19375,0,105,118,1,117
SKU_19375,0,91,88,0,88
SKU_19375,0,99,86,0,86
SKU_19375,0,109,42,0,42
SKU_19375,0,55,23,0,23
SKU_19375,0,75,2,0,2
SKU_394,0,55,441,14,427
SKU_394,2,17,385,0,385
SKU_394,2,19,367,0,367
SKU_394,2,23,214,0,214
SKU_394,2,15,177,0,177
SKU_394,2,25,83,0,83
SKU_394,2,13,9,0,9
SKU_14126,0,77,264,59,205
SKU_14126,0,87,213,0,213
SKU_14126,0,79,162,0,162
SKU_14126,0,55,61,0,61
SKU_14126,0,67,54,0,54
SKU_14238,0,79,224,61,163
SKU_14238,0,67,206,0,206
SKU_14238,0,77,165,0,165
SKU_14238,0,91,58,0,58
SKU_14238,0,55,52,0,52
SKU_14238,0,97,39,0,39
SKU_13427,0,65,131,56,75
SKU_13427,0,89,101,0,101
SKU_13427,0,85,100,0,100
SKU_13427,0,67,61,0,61
SKU_13427,0,95,54,0,54
SKU_13427,0,91,38,0,38
SKU_13427,0,55,30,0,30
SKU_13427,0,97,16,0,16
SKU_19299,0,55,30,3,27
SKU_14095,0,55,157,57,100
SKU_14095,0,79,123,0,123
SKU_14095,0,75,76,0,76
SKU_14095,0,97,72,0,72
SKU_14095,0,81,65,0,65
SKU_3139,0,81,103,34,69
SKU_3139,0,83,36,0,36
SKU_3139,0,79,26,0,26
SKU_3139,0,55,15,0,15
SKU_3139,0,85,6,0,6
SKU_780,0,75,65,22,43
SKU_780,0,55,60,0,60
SKU_780,0,61,60,0,60
SKU_780,0,79,10,0,10
SKU_4163,0,97,124,44,80
SKU_4163,0,95,115,0,115
SKU_4163,0,67,87,0,87
SKU_4163,0,55,64,0,64
SKU_4163,0,99,56,0,56
SKU_785,0,55,667,107,560
SKU_785,0,57,60,0,60
SKU_785,0,59,31,0,31
SKU_785,0,81,11,0,11
SKU_786,0,55,220,73,147
SKU_786,0,61,144,0,144
SKU_786,0,67,47,0,47
SKU_786,0,159,1,0,1
SKU_3441,0,55,171,20,151
SKU_3443,0,57,121,25,96
SKU_3443,0,55,63,0,63
SKU_3443,0,59,38,0,38
SKU_3444,0,55,205,30,175
SKU_3444,0,57,68,0,68
SKU_409,0,55,207,32,175
SKU_567,0,55,35,6,29
SKU_567,0,61,13,0,13
SKU_411,0,55,104,20,84
SKU_411,0,67,28,0,28
SKU_16963,0,55,39,3,36
SKU_16963,0,81,32,0,32
SKU_16964,0,55,66,4,62
SKU_16964,0,61,5,0,5
SKU_18630,0,55,14,1,13
SKU_17555,0,59,266,45,221
SKU_17555,0,55,59,0,59
SKU_19295,0,55,8,1,7
SKU_678,0,62,283,4,279
SKU_678,0,66,175,0,175
SKU_678,0,56,87,0,87
SKU_678,0,58,65,0,65
SKU_716,0,59,117,23,94
SKU_716,0,63,3,0,3
SKU_716,0,57,1,0,1
SKU_2873,0,59,55,12,43
SKU_2873,0,57,1,0,1
SKU_21843,0,65,214,49,165
SKU_21843,0,70,133,0,133
SKU_21843,0,67,60,0,60
SKU_21843,0,57,55,0,55
SKU_21843,0,69,10,0,10
SKU_22074,0,57,1,1,0
SKU_21551,0,57,1,1,0
SKU_569,0,57,66,8,58
SKU_19248,0,57,31,4,27
SKU_19251,0,57,99,3,96
SKU_17467,0,57,81,28,53
SKU_17467,0,79,66,0,66
SKU_17467,0,81,62,0,62
SKU_17467,0,161,1,0,1
SKU_19292,0,57,83,4,79
SKU_19396,0,137,124,4,120
SKU_19396,0,121,117,0,117
SKU_19396,0,129,83,0,83
SKU_19396,0,131,70,0,70
SKU_19396,0,58,6,0,6
SKU_20006,0,133,109,5,104
SKU_20006,0,59,47,0,47
SKU_20006,0,135,21,0,21
SKU_13128,0,119,52,31,21
SKU_13128,0,59,50,0,50
SKU_13128,0,109,46,0,46
SKU_13128,0,79,34,0,34
SKU_13128,0,81,27,0,27
SKU_713,0,59,73,14,59
SKU_718,0,65,100,34,66
SKU_718,0,59,56,0,56
SKU_372,0,59,111,2,109
SKU_2718,0,81,172,172,0
SKU_2718,0,85,121,57,64
SKU_2718,0,59,99,0,99
SKU_2718,0,61,62,0,62
SKU_2718,0,137,46,0,46
SKU_19984,0,59,21,4,17
SKU_2800,0,105,394,2,392
SKU_2800,0,101,232,0,232
SKU_2800,0,95,191,0,191
SKU_2800,0,93,179,0,179
SKU_2800,0,89,147,0,147
SKU_2800,0,99,125,0,125
SKU_2800,0,81,100,0,100
SKU_2800,0,59,50,0,50
SKU_2800,0,140,1,0,1
SKU_21549,0,59,1,1,0
SKU_3284,0,75,248,47,201
SKU_3284,0,59,54,0,54
SKU_825,0,59,202,31,171
SKU_21994,0,59,51,1,50
SKU_17769,0,59,142,19,123
SKU_19999,0,59,46,4,42
SKU_4825,0,60,2,2,0
SKU_4825,1,163,2,0,2
SKU_16873,0,60,18,3,15
SKU_13155,0,61,63,38,25
SKU_13155,0,83,38,0,38
SKU_13155,0,89,35,0,35
SKU_1828,0,97,1071,143,928
SKU_1828,0,93,636,0,636
SKU_1828,0,75,462,0,462
SKU_1828,0,67,135,0,135
SKU_1828,0,81,122,0,122
SKU_1828,0,77,83,0,83
SKU_1828,0,61,74,0,74
SKU_1828,0,95,72,0,72
SKU_19512,0,67,69,1,68
SKU_19512,0,61,1,0,1
SKU_611,1,159,1418,4,1414
SKU_611,1,163,694,0,694
SKU_611,1,161,586,0,586
SKU_611,0,108,293,0,293
SKU_611,1,157,221,0,221
SKU_611,0,96,119,0,119
SKU_611,0,102,104,0,104
SKU_611,1,155,100,0,100
SKU_611,0,76,87,0,87
SKU_611,1,165,82,0,82
SKU_611,0,74,81,0,81
SKU_611,1,169,77,0,77
SKU_611,0,78,70,0,70
SKU_611,0,61,62,0,62
SKU_611,1,89,42,0,42
SKU_21842,0,113,120,42,78
SKU_21842,0,120,120,0,120
SKU_21842,0,61,60,0,60
SKU_21842,0,117,7,0,7
SKU_69,0,65,308,55,253
SKU_69,0,61,45,0,45
SKU_2716,0,61,242,242,0
SKU_2716,0,87,194,194,0
SKU_2716,0,69,172,90,82
SKU_2716,0,67,150,0,150
SKU_2716,0,71,144,0,144
SKU_2716,0,85,117,0,117
SKU_2716,0,65,59,0,59
SKU_2716,0,77,49,0,49
SKU_2716,0,83,32,0,32
SKU_320,0,71,329,329,0
SKU_320,0,81,313,313,0
SKU_320,0,93,300,299,1
SKU_320,0,95,252,117,135
SKU_320,0,101,183,0,183
SKU_320,0,61,174,0,174
SKU_320,0,83,171,0,171
SKU_320,0,87,163,0,163
SKU_320,0,91,161,0,161
SKU_320,0,89,160,0,160
SKU_320,0,107,86,0,86
SKU_320,0,109,86,0,86
SKU_320,0,97,81,0,81
SKU_4162,0,75,219,38,181
SKU_4162,0,81,65,0,65
SKU_4162,0,79,54,0,54
SKU_4162,0,85,28,0,28
SKU_4162,0,61,14,0,14
SKU_5341,0,61,65,7,58
SKU_17503,0,79,142,26,116
SKU_17503,0,61,79,0,79
SKU_836,0,105,92,22,70
SKU_836,0,69,64,0,64
SKU_836,0,61,21,0,21
SKU_836,0,67,21,0,21
SKU_16965,0,120,25,9,16
SKU_16965,0,122,12,0,12
SKU_16965,0,61,11,0,11
SKU_2766,0,61,7,1,6
SKU_13070,0,62,791,9,782
SKU_13070,0,70,2,0,2
SKU_13070,0,100,1,0,1
SKU_13070,0,144,1,0,1
SKU_13023,1,77,723,105,618
SKU_13023,1,75,153,0,153
SKU_13023,1,73,99,0,99
SKU_13023,0,62,54,0,54
SKU_13023,0,78,1,0,1
SKU_17066,0,64,243,2,241
SKU_17066,0,66,143,0,143
SKU_17066,0,82,109,0,109
SKU_17066,0,62,74,0,74
SKU_17066,0,78,58,0,58
SKU_17066,0,68,54,0,54
SKU_17066,0,74,47,0,47
SKU_17066,0,72,5,0,5
SKU_17066,0,70,4,0,4
SKU_17066,0,84,1,0,1
SKU_17066,0,100,1,0,1
SKU_17066,0,104,1,0,1
SKU_17066,0,122,1,0,1
SKU_17066,0,130,1,0,1
SKU_17066,0,146,1,0,1
SKU_17094,0,64,750,11,739
SKU_17094,0,68,298,0,298
SKU_17094,0,70,283,0,283
SKU_17094,0,62,166,0,166
SKU_17094,0,66,63,0,63
SKU_17094,0,142,13,0,13
SKU_17094,0,74,4,0,4
SKU_17094,0,144,1,0,1
SKU_21830,2,45,202,32,170
SKU_21830,2,41,129,0,129
SKU_21830,2,43,125,0,125
SKU_21830,2,39,45,0,45
SKU_21830,1,50,8,0,8
SKU_21830,2,29,6,0,6
SKU_21830,0,62,1,0,1
SKU_17200,0,108,200,3,197
SKU_17200,0,68,163,0,163
SKU_17200,0,66,152,0,152
SKU_17200,0,62,134,0,134
SKU_17200,0,70,93,0,93
SKU_17200,0,104,76,0,76
SKU_17200,0,64,73,0,73
SKU_17200,0,74,64,0,64
SKU_17200,0,76,61,0,61
SKU_17200,0,106,57,0,57
SKU_17200,0,102,48,0,48
SKU_17200,0,118,48,0,48
SKU_17200,0,110,26,0,26
SKU_17200,0,162,18,0,18
SKU_17200,0,94,6,0,6
SKU_17200,0,134,2,0,2
SKU_17200,0,160,2,0,2
SKU_17200,0,90,1,0,1
SKU_20514,0,66,15,4,11
SKU_20514,0,62,11,0,11
SKU_704,0,62,58,1,57
SKU_704,0,72,57,0,57
SKU_704,0,70,9,0,9
SKU_704,0,90,1,0,1
SKU_353,0,62,291,20,271
SKU_353,0,148,58,0,58
SKU_353,0,66,49,0,49
SKU_353,0,143,2,0,2
SKU_19214,0,131,65,12,53
SKU_19214,0,141,50,0,50
SKU_19214,0,139,4,0,4
SKU_19214,0,91,3,0,3
SKU_19214,0,85,2,0,2
SKU_19214,0,63,1,0,1
SKU_19214,0,92,1,0,1
SKU_19214,0,94,1,0,1
SKU_19214,0,96,1,0,1
SKU_19214,1,12,1,0,1
SKU_9,2,167,175,19,156
SKU_9,0,63,82,0,82
SKU_9,2,163,82,0,82
SKU_9,0,65,70,0,70
SKU_2776,0,63,26,3,23
SKU_19834,0,63,33,4,29
SKU_19834,0,69,10,0,10
SKU_14339,0,85,108,32,76
SKU_14339,0,143,104,0,104
SKU_14339,0,63,80,0,80
SKU_14339,0,133,57,0,57
SKU_14340,0,131,230,53,177
SKU_14340,0,65,175,0,175
SKU_14340,0,63,156,0,156
SKU_14340,0,123,98,0,98
